obs_id,tdd
57508,40
57509,88
57510,113
57511,113
57512,156
57513,112
57514,61
57515,165
57516,183
57517,154
57518,125
57519,138
57520,169
57521,156
57522,172
57523,113
57524,87
57525,57
57526,44
57527,169
57528,169
57529,137
57530,73
57531,102
57532,151
57533,163
57534,127
57535,74
57536,90
57537,60
57538,113
57539,60
57540,62
57541,169
57542,176
57543,162
57544,73
57545,113
57546,186
57547,136
57548,184
57549,147
57550,59
57551,136
57552,103
57553,136
57554,162
57555,162
57556,146
57557,159
57558,182
57559,172
57560,71
57561,74
57562,135
57563,158
57564,146
57565,71
57566,102
57567,162
57568,90
57569,99
57570,154
57571,103
57572,124
57573,58
57574,100
57575,155
57576,146
57577,100
57578,31
57579,114
57580,154
57581,137
57582,131
57583,100
57584,104
57585,169
57586,40
57587,170
57588,95
57589,54
57590,56
57591,172
57592,49
57593,59
57594,129
57595,77
57596,157
57597,71
57598,114
57599,171
57600,92
57601,40
57602,29
57603,86
57604,162
57605,75
57606,189
57607,177
57608,170
57609,19
57610,85
57611,99
57612,66
57613,57
57614,164
57615,180
57616,127
57617,1
57618,124
57619,140
57620,181
57621,60
57622,114
57623,75
57624,170
57625,56
57626,176
57627,108
57628,26
57629,59
57630,117
57631,163
57632,112
57633,136
57634,106
57635,116
57636,71
57637,23
57638,162
57639,99
57640,101
57641,131
57642,154
57643,141
57644,176
57645,124
57646,150
57647,59
57648,76
57649,42
57650,172
57651,128
57652,148
57653,164
57654,156
57655,23
57656,114
57657,56
57658,164
57659,170
57660,127
57661,19
57662,108
57663,44
57664,148
57665,42
57666,94
57667,183
57668,170
57669,164
57670,76
57671,131
57672,146
57673,114
57674,114
57675,146
57676,184
57677,59
57678,155
57679,88
57680,180
57681,146
57682,62
57683,154
57684,176
57685,146
57686,74
57687,73
57688,76
57689,57
57690,72
57691,78
57692,164
57693,137
57694,163
57695,40
57696,145
57697,78
57698,171
57699,102
57700,40
57701,60
57702,162
57703,164
57704,146
57705,105
57706,77
57707,171
57708,165
57709,113
57710,155
57711,113
57712,154
57713,100
57714,116
57715,163
57716,184
57717,87
57718,158
57719,91
57720,137
57721,170
57722,146
57723,169
57724,141
57725,104
57726,138
57727,89
57728,145
57729,137
57730,157
57731,19
57732,170
57733,136
57734,145
57735,60
57736,154
57737,173
57738,26
57739,58
57740,139
57741,169
57742,144
57743,154
57744,113
57745,100
57746,132
57747,162
57748,50
57749,75
57750,114
57751,163
57752,123
57753,45
57754,170
57755,163
57756,102
57757,57
57758,131
57759,177
57760,126
57761,178
57762,91
57763,139
57764,172
57765,100
57766,71
57767,126
57768,58
57769,128
57770,136
57771,170
57772,92
57773,88
57774,163
57775,177
57776,136
57777,74
57778,124
57779,19
57780,120
57781,180
57782,137
57783,162
57784,127
57785,135
57786,95
57787,112
57788,59
57789,176
57790,154
57791,125
57792,150
57793,106
57794,59
57795,112
57796,135
57797,60
57798,186
57799,163
57800,87
57801,73
57802,159
57803,60
57804,177
57805,57
57806,99
57807,137
57808,180
57809,147
57810,122
57811,182
57812,75
57813,19
57814,165
57815,45
57816,40
57817,170
57818,162
57819,99
57820,145
57821,99
57822,138
57823,156
57824,137
57825,180
57826,151
57827,85
57828,164
57829,103
57830,60
57831,156
57832,131
57833,42
57834,89
57835,142
57836,109
57837,43
57838,162
57839,169
57840,154
57841,169
57842,149
57843,171
57844,113
57845,71
57846,147
57847,154
57848,154
57849,129
57850,101
57851,175
57852,102
57853,37
57854,136
57855,146
57856,40
57857,87
57858,99
57859,180
57860,162
57861,37
57862,154
57863,186
57864,165
57865,164
57866,178
57867,125
57868,73
57869,106
57870,56
57871,71
57872,147
57873,54
57874,107
57875,24
57876,131
57877,72
57878,59
57879,63
57880,178
57881,174
57882,61
57883,93
57884,135
57885,19
57886,108
57887,86
57888,101
57889,173
57890,99
57891,165
57892,155
57893,103
57894,171
57895,154
57896,75
57897,162
57898,87
57899,40
57900,169
57901,78
57902,153
57903,147
57904,181
57905,177
57906,140
57907,146
57908,182
57909,162
57910,116
57911,125
57912,80
57913,114
57914,41
57915,177
57916,156
57917,136
57918,100
57919,162
57920,110
57921,127
57922,112
57923,136
57924,162
57925,124
57926,64
57927,56
57928,162
57929,113
57930,186
57931,25
57932,127
57933,87
57934,133
57935,181
57936,171
57937,165
57938,40
57939,169
57940,155
57941,107
57942,170
57943,59
57944,172
57945,72
57946,170
57947,158
57948,48
57949,75
57950,113
57951,101
57952,47
57953,186
57954,162
57955,145
57956,73
57957,38
57958,175
57959,100
57960,163
57961,154
57962,159
57963,155
57964,108
57965,117
57966,162
57967,101
57968,58
57969,165
57970,169
57971,155
57972,169
57973,155
57974,128
57975,112
57976,115
57977,73
57978,61
57979,114
57980,112
57981,112
57982,102
57983,85
57984,75
57985,113
57986,89
57987,74
57988,79
57989,71
57990,113
57991,171
57992,27
57993,115
57994,142
57995,155
57996,180
57997,104
57998,115
57999,138
58000,175
58001,154
58002,143
58003,56
58004,146
58005,166
58006,112
58007,147
58008,157
58009,136
58010,101
58011,114
58012,147
58013,146
58014,62
58015,148
58016,114
58017,170
58018,102
58019,164
58020,157
58021,40
58022,88
58023,113
58024,91
58025,112
58026,74
58027,156
58028,170
58029,102
58030,126
58031,115
58032,90
58033,62
58034,90
58035,25
58036,88
58037,170
58038,125
58039,41
58040,182
58041,85
58042,29
58043,88
58044,145
58045,170
58046,74
58047,169
58048,180
58049,73
58050,137
58051,125
58052,162
58053,176
58054,99
58055,169
58056,56
58057,88
58058,127
58059,113
58060,155
58061,135
58062,150
58063,146
58064,113
58065,101
58066,164
58067,170
58068,145
58069,101
58070,27
58071,113
58072,184
58073,154
58074,186
58075,40
58076,177
58077,170
58078,146
58079,158
58080,154
58081,155
58082,89
58083,112
58084,181
58085,89
58086,145
58087,180
58088,40
58089,102
58090,164
58091,147
58092,57
58093,180
58094,41
58095,71
58096,167
58097,157
58098,127
58099,154
58100,180
58101,169
58102,84
58103,166
58104,115
58105,171
58106,180
58107,113
58108,47
58109,155
58110,124
58111,88
58112,82
58113,137
58114,31
58115,119
58116,171
58117,187
58118,131
58119,170
58120,112
58121,100
58122,161
58123,170
58124,146
58125,154
58126,104
58127,114
58128,102
58129,103
58130,108
58131,172
58132,62
58133,135
58134,146
58135,113
58136,159
58137,140
58138,164
58139,60
58140,159
58141,156
58142,150
58143,189
58144,117
58145,56
58146,95
58147,89
58148,170
58149,169
58150,154
58151,124
58152,177
58153,40
58154,59
58155,154
58156,76
58157,114
58158,74
58159,157
58160,88
58161,169
58162,125
58163,19
58164,137
58165,19
58166,159
58167,171
58168,127
58169,137
58170,126
58171,116
58172,102
58173,101
58174,91
58175,125
58176,147
58177,27
58178,180
58179,170
58180,127
58181,128
58182,154
58183,155
58184,118
58185,43
58186,87
58187,85
58188,126
58189,155
58190,62
58191,136
58192,145
58193,71
58194,126
58195,100
58196,172
58197,162
58198,120
58199,88
58200,76
58201,184
58202,126
58203,171
58204,164
58205,175
58206,44
58207,171
58208,142
58209,94
58210,154
58211,159
58212,176
58213,46
58214,157
58215,138
58216,176
58217,87
58218,81
58219,138
58220,55
58221,155
58222,172
58223,126
58224,113
58225,171
58226,102
58227,162
58228,171
58229,33
58230,130
58231,114
58232,104
58233,169
58234,167
58235,99
58236,74
58237,85
58238,155
58239,145
58240,145
58241,135
58242,102
58243,125
58244,156
58245,71
58246,133
58247,114
58248,91
58249,185
58250,71
58251,170
58252,157
58253,175
58254,154
58255,76
58256,78
58257,59
58258,163
58259,171
58260,147
58261,124
58262,186
58263,59
58264,110
58265,156
58266,185
58267,113
58268,157
58269,88
58270,149
58271,164
58272,101
58273,125
58274,154
58275,135
58276,171
58277,137
58278,86
58279,184
58280,147
58281,127
58282,163
58283,169
58284,147
58285,99
58286,90
58287,40
58288,115
58289,177
58290,142
58291,146
58292,43
58293,102
58294,116
58295,70
58296,174
58297,135
58298,127
58299,114
58300,126
58301,57
58302,163
58303,127
58304,136
58305,162
58306,88
58307,113
58308,156
58309,103
58310,38
58311,185
58312,63
58313,163
58314,90
58315,145
58316,158
58317,99
58318,117
58319,180
58320,157
58321,87
58322,59
58323,155
58324,73
58325,165
58326,165
58327,155
58328,43
58329,154
58330,85
58331,176
58332,29
58333,139
58334,56
58335,59
58336,75
58337,180
58338,100
58339,136
58340,126
58341,114
58342,75
58343,55
58344,157
58345,154
58346,147
58347,86
58348,173
58349,156
58350,54
58351,169
58352,180
58353,41
58354,63
58355,168
58356,145
58357,180
58358,104
58359,99
58360,100
58361,75
58362,157
58363,115
58364,79
58365,156
58366,116
58367,61
58368,89
58369,72
58370,104
58371,116
58372,71
58373,162
58374,115
58375,159
58376,147
58377,135
58378,147
58379,65
58380,79
58381,112
58382,86
58383,163
58384,163
58385,72
58386,183
58387,169
58388,56
58389,173
58390,80
58391,78
58392,162
58393,157
58394,155
58395,181
58396,70
58397,86
58398,71
58399,164
58400,180
58401,147
58402,124
58403,40
58404,174
58405,5
58406,60
58407,126
58408,48
58409,112
58410,139
58411,75
58412,165
58413,76
58414,102
58415,165
58416,169
58417,124
58418,177
58419,89
58420,59
58421,89
58422,114
58423,124
58424,183
58425,178
58426,76
58427,125
58428,54
58429,71
58430,145
58431,71
58432,111
58433,115
58434,183
58435,179
58436,155
58437,117
58438,171
58439,184
58440,137
58441,85
58442,93
58443,70
58444,31
58445,88
58446,145
58447,137
58448,39
58449,147
58450,173
58451,37
58452,157
58453,138
58454,31
58455,71
58456,60
58457,181
58458,72
58459,146
58460,122
58461,162
58462,90
58463,147
58464,124
58465,86
58466,186
58467,121
58468,166
58469,54
58470,170
58471,125
58472,75
58473,105
58474,101
58475,136
58476,100
58477,116
58478,26
58479,141
58480,116
58481,59
58482,45
58483,162
58484,80
58485,85
58486,61
58487,165
58488,150
58489,59
58490,102
58491,44
58492,148
58493,54
58494,138
58495,21
58496,74
58497,75
58498,126
58499,112
58500,80
58501,146
58502,45
58503,44
58504,146
58505,103
58506,118
58507,169
58508,141
58509,19
58510,136
58511,70
58512,85
58513,157
58514,40
58515,155
58516,56
58517,117
58518,102
58519,88
58520,87
58521,115
58522,148
58523,71
58524,170
58525,146
58526,180
58527,155
58528,173
58529,124
58530,87
58531,135
58532,78
58533,154
58534,72
58535,115
58536,114
58537,115
58538,140
58539,164
58540,60
58541,139
58542,145
58543,44
58544,90
58545,74
58546,49
58547,146
58548,39
58549,158
58550,124
58551,172
58552,87
58553,76
58554,135
58555,171
58556,113
58557,57
58558,86
58559,72
58560,189
58561,79
58562,174
58563,135
58564,57
58565,58
58566,146
58567,74
58568,160
58569,171
58570,113
58571,125
58572,181
58573,113
58574,181
58575,162
58576,145
58577,125
58578,157
58579,186
58580,56
58581,180
58582,148
58583,22
58584,142
58585,167
58586,74
58587,41
58588,112
58589,104
58590,146
58591,136
58592,136
58593,162
58594,114
58595,170
58596,43
58597,135
58598,176
58599,25
58600,40
58601,85
58602,164
58603,57
58604,151
58605,19
58606,27
58607,102
58608,169
58609,113
58610,154
58611,149
58612,154
58613,115
58614,149
58615,126
58616,100
58617,70
58618,125
58619,85
58620,154
58621,180
58622,118
58623,114
58624,186
58625,126
58626,132
58627,137
58628,115
58629,165
58630,130
58631,42
58632,58
58633,169
58634,44
58635,179
58636,125
58637,136
58638,180
58639,156
58640,96
58641,20
58642,80
58643,82
58644,162
58645,169
58646,153
58647,139
58648,162
58649,178
58650,76
58651,62
58652,65
58653,89
58654,112
58655,145
58656,112
58657,156
58658,20
58659,162
58660,172
58661,162
58662,61
58663,157
58664,74
58665,162
58666,132
58667,27
58668,75
58669,113
58670,171
58671,113
58672,24
58673,133
58674,186
58675,169
58676,50
58677,147
58678,172
58679,136
58680,143
58681,162
58682,121
58683,69
58684,138
58685,164
58686,61
58687,175
58688,108
58689,55
58690,154
58691,140
58692,102
58693,167
58694,115
58695,162
58696,102
58697,125
58698,164
58699,43
58700,88
58701,74
58702,57
58703,183
58704,93
58705,136
58706,163
58707,101
58708,182
58709,155
58710,126
58711,77
58712,172
58713,101
58714,170
58715,116
58716,136
58717,21
58718,64
58719,180
58720,19
58721,85
58722,112
58723,154
58724,73
58725,178
58726,89
58727,74
58728,61
58729,163
58730,79
58731,147
58732,137
58733,184
58734,95
58735,79
58736,155
58737,147
58738,128
58739,175
58740,173
58741,85
58742,139
58743,61
58744,56
58745,87
58746,19
58747,176
58748,156
58749,170
58750,124
58751,169
58752,44
58753,163
58754,120
58755,154
58756,37
58757,146
58758,149
58759,167
58760,38
58761,101
58762,156
58763,182
58764,156
58765,137
58766,181
58767,102
58768,157
58769,130
58770,154
58771,180
58772,131
58773,181
58774,41
58775,170
58776,115
58777,125
58778,169
58779,135
58780,158
58781,102
58782,55
58783,172
58784,181
58785,89
58786,166
58787,154
58788,116
58789,162
58790,85
58791,71
58792,181
58793,181
58794,163
58795,177
58796,174
58797,176
58798,124
58799,128
58800,165
58801,165
58802,120
58803,161
58804,171
58805,158
58806,116
58807,162
58808,71
58809,185
58810,84
58811,162
58812,132
58813,91
58814,153
58815,103
58816,25
58817,57
58818,126
58819,171
58820,158
58821,90
58822,154
58823,176
58824,42
58825,86
58826,104
58827,56
58828,136
58829,113
58830,144
58831,162
58832,39
58833,62
58834,73
58835,165
58836,114
58837,90
58838,164
58839,165
58840,120
58841,90
58842,172
58843,73
58844,71
58845,177
58846,86
58847,176
58848,137
58849,71
58850,171
58851,163
58852,154
58853,156
58854,184
58855,171
58856,135
58857,128
58858,101
58859,103
58860,99
58861,169
58862,85
58863,56
58864,125
58865,129
58866,157
58867,177
58868,75
58869,113
58870,143
58871,137
58872,59
58873,5
58874,187
58875,158
58876,160
58877,124
58878,180
58879,169
58880,103
58881,99
58882,116
58883,59
58884,41
58885,105
58886,164
58887,154
58888,137
58889,71
58890,157
58891,147
58892,104
58893,176
58894,150
58895,59
58896,149
58897,169
58898,61
58899,154
58900,127
58901,47
58902,88
58903,137
58904,126
58905,44
58906,93
58907,102
58908,155
58909,155
58910,146
58911,19
58912,170
58913,101
58914,124
58915,113
58916,180
58917,177
58918,103
58919,164
58920,72
58921,100
58922,170
58923,46
58924,88
58925,184
58926,74
58927,136
58928,120
58929,126
58930,146
58931,146
58932,139
58933,139
58934,57
58935,146
58936,38
58937,71
58938,50
58939,75
58940,149
58941,154
58942,81
58943,74
58944,163
58945,164
58946,139
58947,114
58948,90
58949,135
58950,151
58951,88
58952,113
58953,164
58954,170
58955,145
58956,162
58957,87
58958,131
58959,128
58960,176
58961,101
58962,157
58963,155
58964,135
58965,40
58966,135
58967,166
58968,176
58969,61
58970,124
58971,127
58972,138
58973,72
58974,92
58975,88
58976,124
58977,156
58978,177
58979,157
58980,86
58981,162
58982,169
58983,145
58984,172
58985,126
58986,137
58987,40
58988,165
58989,127
58990,119
58991,90
58992,171
58993,112
58994,115
58995,165
58996,94
58997,162
58998,47
58999,154
59000,29
59001,125
59002,145
59003,170
59004,71
59005,170
59006,127
59007,75
59008,64
59009,112
59010,41
59011,102
59012,170
59013,99
59014,61
59015,114
59016,162
59017,181
59018,180
59019,138
59020,74
59021,164
59022,162
59023,22
59024,89
59025,170
59026,147
59027,171
59028,25
59029,154
59030,97
59031,138
59032,54
59033,135
59034,145
59035,112
59036,138
59037,138
59038,144
59039,138
59040,169
59041,59
59042,174
59043,19
59044,114
59045,137
59046,106
59047,19
59048,165
59049,101
59050,157
59051,108
59052,100
59053,145
59054,61
59055,124
59056,175
59057,114
59058,42
59059,135
59060,156
59061,103
59062,173
59063,135
59064,102
59065,147
59066,74
59067,124
59068,114
59069,152
59070,117
59071,88
59072,153
59073,176
59074,155
59075,171
59076,76
59077,138
59078,144
59079,162
59080,154
59081,116
59082,172
59083,135
59084,124
59085,172
59086,87
59087,137
59088,91
59089,118
59090,108
59091,88
59092,164
59093,160
59094,86
59095,40
59096,116
59097,137
59098,164
59099,125
59100,150
59101,8
59102,167
59103,40
59104,162
59105,171
59106,41
59107,180
59108,188
59109,124
59110,180
59111,162
59112,72
59113,57
59114,57
59115,162
59116,170
59117,147
59118,154
59119,75
59120,165
59121,113
59122,155
59123,169
59124,147
59125,112
59126,154
59127,181
59128,131
59129,160
59130,124
59131,126
59132,47
59133,155
59134,14
59135,27
59136,130
59137,156
59138,172
59139,90
59140,155
59141,113
59142,103
59143,59
59144,115
59145,101
59146,57
59147,145
59148,136
59149,136
59150,33
59151,137
59152,162
59153,164
59154,26
59155,72
59156,74
59157,164
59158,186
59159,147
59160,138
59161,126
59162,145
59163,63
59164,94
59165,154
59166,181
59167,71
59168,76
59169,36
59170,91
59171,11
59172,56
59173,61
59174,157
59175,86
59176,147
59177,43
59178,178
59179,116
59180,58
59181,125
59182,170
59183,117
59184,177
59185,56
59186,169
59187,40
59188,88
59189,85
59190,180
59191,155
59192,67
59193,41
59194,162
59195,40
59196,170
59197,115
59198,19
59199,162
59200,101
59201,125
59202,170
59203,145
59204,87
59205,135
59206,135
59207,139
59208,59
59209,176
59210,157
59211,157
59212,132
59213,155
59214,103
59215,125
59216,46
59217,159
59218,188
59219,136
59220,101
59221,145
59222,154
59223,73
59224,170
59225,162
59226,113
59227,101
59228,186
59229,72
59230,19
59231,115
59232,80
59233,70
59234,56
59235,75
59236,181
59237,145
59238,107
59239,158
59240,159
59241,71
59242,164
59243,51
59244,98
59245,130
59246,164
59247,171
59248,124
59249,145
59250,71
59251,19
59252,159
59253,137
59254,154
59255,102
59256,113
59257,157
59258,77
59259,125
59260,100
59261,146
59262,71
59263,145
59264,62
59265,169
59266,113
59267,115
59268,88
59269,101
59270,115
59271,124
59272,112
59273,102
59274,124
59275,116
59276,115
59277,104
59278,163
59279,150
59280,105
59281,189
59282,71
59283,162
59284,103
59285,154
59286,175
59287,57
59288,64
59289,127
59290,184
59291,157
59292,88
59293,184
59294,79
59295,178
59296,125
59297,115
59298,138
59299,145
59300,19
59301,103
59302,103
59303,164
59304,88
59305,104
59306,158
59307,67
59308,172
59309,136
59310,112
59311,28
59312,41
59313,88
59314,170
59315,179
59316,99
59317,164
59318,46
59319,146
59320,134
59321,172
59322,158
59323,107
59324,101
59325,163
59326,173
59327,56
59328,169
59329,71
59330,73
59331,88
59332,120
59333,137
59334,165
59335,169
59336,103
59337,163
59338,180
59339,164
59340,124
59341,171
59342,159
59343,150
59344,124
59345,109
59346,126
59347,49
59348,176
59349,73
59350,167
59351,133
59352,73
59353,100
59354,19
59355,91
59356,77
59357,148
59358,169
59359,89
59360,59
59361,59
59362,148
59363,126
59364,74
59365,145
