,tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency,ptype,age,sex,alternatives_id
1227,147451001,1474510010,3596365,1645132,social,non_mandatory,9.0,9.0,TAXI,,,,48,,0out_0in,7,13,2,13
1228,147453089,1474530890,3596416,1645158,shopping,non_mandatory,11.0,9.0,WALK,,,,74,,0out_0in,4,38,2,7
1231,147455139,1474551390,3596466,1645183,shopping,non_mandatory,11.0,11.0,WALK,,,,154,,0out_0in,4,33,2,76
1233,147455462,1474554620,3596474,1645187,medical,non_mandatory,5.0,11.0,TNC_SINGLE,,,,117,,1out_1in,4,33,2,1
1234,147455500,1474555000,3596475,1645187,other,non_mandatory,17.0,11.0,WALK_LRF,,,,96,,0out_1in,7,13,2,9
1235,147936315,1479363150,3608202,1651051,shopping,non_mandatory,22.0,7.0,TNC_SINGLE,,,,149,,0out_0in,1,49,1,7
1236,147937135,1479371350,3608222,1651061,shopping,non_mandatory,11.0,7.0,WALK_LOC,,,,100,,0out_0in,1,34,2,7
1237,147940333,1479403330,3608300,1651100,shopping,non_mandatory,13.0,7.0,WALK,,,,137,,0out_0in,1,47,2,2
1238,147940325,1479403250,3608300,1651100,other,non_mandatory,21.0,7.0,WALK,,,,169,,0out_0in,1,47,2,2
1239,147943318,1479433180,3608373,1651136,other,non_mandatory,16.0,8.0,SHARED3FREE,,,,90,,1out_0in,7,14,1,9
1240,147943750,1479437500,3608384,1651142,eatout,non_mandatory,5.0,8.0,WALK,,,,72,,0out_0in,1,54,2,3
1241,147945335,1479453350,3608422,1651161,shopping,non_mandatory,5.0,8.0,WALK_LOC,,,,72,,0out_0in,1,49,1,7
1242,147945376,1479453760,3608423,1651161,shopping,non_mandatory,5.0,8.0,TNC_SINGLE,,,,153,,1out_1in,6,17,2,7
1243,147953694,1479536940,3608626,1651263,medical,non_mandatory,9.0,9.0,TAXI,,,,88,,0out_2in,1,36,1,14
1244,147953695,1479536950,3608626,1651263,medical,non_mandatory,2.0,9.0,WALK_LRF,,,,127,,0out_0in,1,36,1,14
1245,147960374,1479603740,3608789,1651344,other,non_mandatory,12.0,16.0,WALK,,,,118,,0out_0in,7,13,2,9
1246,147962651,1479626510,3608845,1651372,eatout,non_mandatory,18.0,20.0,WALK,,,,131,,0out_0in,7,13,2,3
1247,147964209,1479642090,3608883,1651391,eatout,non_mandatory,9.0,21.0,WALK,,,,156,,0out_0in,7,13,2,3
1248,151287609,1512876090,3689941,1680413,medical,non_mandatory,22.0,10.0,TNC_SINGLE,,,,85,,0out_1in,4,53,1,1
1249,151287647,1512876470,3689942,1680413,other,non_mandatory,9.0,10.0,TNC_SINGLE,,,,156,,0out_0in,2,22,1,9
1250,151291668,1512916680,3690040,1680446,medical,non_mandatory,13.0,10.0,WALK_LRF,,,,61,,0out_0in,3,21,2,1
1251,154680159,1546801590,3772686,1707995,shopping,non_mandatory,21.0,21.0,TAXI,,,,181,,0out_0in,1,44,2,7
1252,159495522,1594955220,3890134,1747144,medical,non_mandatory,6.0,1.0,WALK,,,,59,,0out_0in,1,50,2,1
1253,159495765,1594957650,3890140,1747146,other,non_mandatory,11.0,3.0,WALK_LOC,,,,181,,0out_0in,1,48,2,52
1254,159495766,1594957660,3890140,1747146,other,non_mandatory,11.0,3.0,WALK,,,,186,,0out_0in,1,48,2,52
1255,159495767,1594957670,3890140,1747146,other,non_mandatory,17.0,3.0,WALK_LRF,,,,189,,1out_0in,1,48,2,52
1256,159497774,1594977740,3890189,1747162,other,non_mandatory,12.0,6.0,WALK,,,,83,,1out_0in,7,7,2,9
1257,159499947,1594999470,3890242,1747180,other,non_mandatory,5.0,7.0,WALK,,,,120,,0out_0in,6,16,2,9
1259,159512455,1595124550,3890547,1747282,medical,non_mandatory,7.0,10.0,TNC_SINGLE,,,,185,,0out_0in,1,51,1,1
1260,159512534,1595125340,3890549,1747282,other,non_mandatory,8.0,10.0,WALK,,,,85,,0out_0in,7,11,1,9
1261,159519512,1595195120,3890719,1747339,shopping,non_mandatory,2.0,10.0,WALK_LRF,,,,172,,0out_0in,1,36,2,7
1263,159535256,1595352560,3891103,1747467,shopping,non_mandatory,16.0,16.0,WALK,,,,127,,0out_0in,2,67,1,7
1264,159535289,1595352890,3891104,1747467,other,non_mandatory,2.0,16.0,WALK,,,,136,,0out_0in,7,8,1,33
1265,159535290,1595352900,3891104,1747467,other,non_mandatory,19.0,16.0,WALK_LOC,,,,159,,0out_0in,7,8,1,33
1266,159536541,1595365410,3891135,1747478,eatout,non_mandatory,13.0,16.0,WALK,,,,151,,1out_0in,1,52,2,3
1267,159539452,1595394520,3891206,1747501,eatout,non_mandatory,19.0,17.0,SHARED2FREE,,,,172,,0out_0in,7,8,1,3
1268,171013608,1710136080,4171063,1809932,other,non_mandatory,9.0,9.0,WALK,,,,91,,0out_0in,4,26,1,9
1269,171013862,1710138620,4171069,1809932,shopping,non_mandatory,5.0,9.0,WALK,,,,170,,0out_0in,1,23,2,7
1270,171013895,1710138950,4171070,1809932,other,non_mandatory,20.0,9.0,WALK_LOC,,,,85,,0out_0in,4,25,1,9
1271,171019288,1710192880,4171202,1809952,eatout,non_mandatory,5.0,11.0,WALK,,,,135,,0out_0in,4,38,1,3
1272,171019348,1710193480,4171203,1809952,other,non_mandatory,22.0,11.0,WALK_LRF,,,,164,,0out_0in,1,37,1,9
1273,171019397,1710193970,4171204,1809952,shopping,non_mandatory,16.0,11.0,DRIVEALONEFREE,,,,19,,0out_0in,1,42,1,7
1274,171036284,1710362840,4171616,1810015,medical,non_mandatory,3.0,16.0,WALK,,,,72,,0out_0in,4,20,1,1
1275,171036412,1710364120,4171619,1810015,shopping,non_mandatory,1.0,16.0,WALK,,,,126,,0out_1in,4,58,2,7
1276,171036535,1710365350,4171622,1810015,shopping,non_mandatory,19.0,16.0,WALK,,,,76,,0out_0in,4,31,2,7
1277,173380907,1733809070,4228802,1821121,other,non_mandatory,24.0,9.0,TNC_SINGLE,,,,128,,0out_1in,3,20,1,9
1278,173380997,1733809970,4228804,1821121,shopping,non_mandatory,8.0,9.0,WALK,,,,103,,0out_0in,5,70,2,17
1279,173380998,1733809980,4228804,1821121,shopping,non_mandatory,11.0,9.0,SHARED3FREE,,,,170,,0out_1in,5,70,2,17
1280,173383288,1733832880,4228860,1821133,medical,non_mandatory,7.0,11.0,WALK,,,,108,,0out_0in,4,44,1,10
1281,173383285,1733832850,4228860,1821133,other,non_mandatory,20.0,11.0,WALK,,,,56,,0out_0in,4,44,1,10
1283,173383457,1733834570,4228864,1821133,shopping,non_mandatory,5.0,11.0,WALK,,,,154,,0out_0in,3,37,2,66
1284,173383452,1733834520,4228864,1821133,medical,non_mandatory,5.0,11.0,DRIVEALONEFREE,,,,180,,0out_0in,3,37,2,66
1285,173386942,1733869420,4228949,1821151,shopping,non_mandatory,16.0,22.0,WALK,,,,169,,0out_0in,4,47,1,7
1286,173386983,1733869830,4228950,1821151,shopping,non_mandatory,5.0,22.0,DRIVEALONEFREE,,,,162,,0out_0in,4,41,2,7
1287,173387098,1733870980,4228953,1821151,other,non_mandatory,18.0,22.0,TNC_SINGLE,,,,136,,0out_0in,5,73,1,9
1290,173387221,1733872210,4228956,1821152,other,non_mandatory,11.0,22.0,WALK,,,,140,,0out_0in,4,31,2,64
1292,173387311,1733873110,4228958,1821152,shopping,non_mandatory,16.0,22.0,WALK,,,,124,,0out_0in,8,2,1,7
1297,187597739,1875977390,4575554,1896787,other,non_mandatory,10.0,3.0,WALK_LRF,,,,160,,0out_0in,2,44,2,9
1298,187612275,1876122750,4575909,1896857,eatout,non_mandatory,2.0,24.0,WALK,,,,158,,0out_1in,1,36,2,3
1299,187612335,1876123350,4575910,1896857,other,non_mandatory,2.0,24.0,WALK,,,,56,,0out_0in,7,10,2,9
1300,187612376,1876123760,4575911,1896857,other,non_mandatory,15.0,24.0,WALK,,,,96,,0out_0in,7,7,1,30
1301,187612357,1876123570,4575911,1896857,eatout,non_mandatory,4.0,24.0,WALK,,,,185,,0out_0in,7,7,1,30
1305,189628723,1896287230,4625090,1907359,shopping,non_mandatory,13.0,11.0,DRIVEALONEFREE,,,,71,,0out_0in,4,42,2,81
1306,195240560,1952405600,4761964,1931827,social,non_mandatory,5.0,8.0,WALK_LOC,,,,109,,0out_0in,5,71,1,13
1307,195240571,1952405710,4761965,1931827,eatout,non_mandatory,7.0,8.0,WALK,,,,88,,0out_0in,4,28,2,3
1308,195240672,1952406720,4761967,1931827,other,non_mandatory,12.0,8.0,WALK,,,,61,,0out_0in,4,38,1,9
1310,195253267,1952532670,4762274,1931860,shopping,non_mandatory,4.0,10.0,WALK,,,,85,,0out_0in,4,35,2,7
1311,195275093,1952750930,4762807,1931915,eatout,non_mandatory,5.0,16.0,WALK,,,,102,,0out_0in,2,21,1,3
1312,195276752,1952767520,4762847,1931920,other,non_mandatory,14.0,16.0,WALK,,,,56,,0out_0in,4,27,2,9
1316,195276957,1952769570,4762852,1931920,other,non_mandatory,24.0,16.0,WALK,,,,156,,0out_1in,2,27,1,75
1317,195277083,1952770830,4762855,1931920,medical,non_mandatory,20.0,16.0,DRIVEALONEFREE,,,,169,,0out_0in,2,27,1,1
1320,195277129,1952771290,4762856,1931920,shopping,non_mandatory,16.0,16.0,WALK,,,,73,,0out_0in,2,29,2,76
1321,195277736,1952777360,4762871,1931922,other,non_mandatory,8.0,16.0,WALK,,,,40,,0out_0in,4,28,2,9
1322,195277826,1952778260,4762873,1931922,shopping,non_mandatory,16.0,16.0,WALK,,,,124,,0out_0in,4,38,1,7
1323,195287292,1952872920,4763104,1931947,medical,non_mandatory,21.0,16.0,DRIVEALONEFREE,,,,126,,0out_0in,4,35,2,1
1327,195293461,1952934610,4763255,1931962,eatout,non_mandatory,12.0,17.0,WALK,,,,164,,0out_0in,7,12,2,3
1328,195299720,1952997200,4763407,1931978,shopping,non_mandatory,14.0,17.0,WALK,,,,150,,0out_0in,7,12,2,7
1329,195301806,1953018060,4763458,1931984,medical,non_mandatory,13.0,17.0,WALK,,,,90,,0out_0in,4,35,2,25
1330,195301784,1953017840,4763458,1931984,eatout,non_mandatory,16.0,17.0,WALK,,,,150,,0out_0in,4,35,2,25
1331,195302057,1953020570,4763464,1931984,shopping,non_mandatory,16.0,17.0,WALK,,,,147,,0out_0in,1,19,2,7
1332,195304435,1953044350,4763522,1931991,shopping,non_mandatory,19.0,20.0,WALK,,,,176,,0out_0in,4,37,2,7
1333,195304471,1953044710,4763523,1931991,medical,non_mandatory,14.0,20.0,TNC_SINGLE,,,,170,,0out_0in,2,61,1,1
1334,195304591,1953045910,4763526,1931991,other,non_mandatory,5.0,20.0,WALK_LOC,,,,171,,0out_0in,6,16,1,9
1335,195304804,1953048040,4763531,1931991,shopping,non_mandatory,12.0,20.0,WALK,,,,136,,0out_0in,1,23,2,7
1336,195311282,1953112820,4763689,1932009,shopping,non_mandatory,25.0,21.0,WALK_LOC,,,,115,,0out_0in,4,27,2,7
1339,195311501,1953115010,4763695,1932009,eatout,non_mandatory,5.0,21.0,WALK,,,,113,,0out_0in,1,19,1,3
1340,197495762,1974957620,4816969,1945964,shopping,non_mandatory,5.0,6.0,TAXI,,,,127,,1out_0in,5,75,1,7
1342,197496172,1974961720,4816979,1945974,shopping,non_mandatory,13.0,6.0,WALK_LOC,,,,114,,0out_0in,5,79,2,7
1343,197499980,1974999800,4817072,1946067,medical,non_mandatory,5.0,23.0,DRIVEALONEFREE,,,,125,,1out_0in,5,73,2,1
1346,197774885,1977748850,4823777,1952772,medical,non_mandatory,5.0,7.0,WALK,,,,56,,0out_0in,2,80,1,10
1347,197774882,1977748820,4823777,1952772,other,non_mandatory,9.0,7.0,DRIVEALONEFREE,,,,127,,0out_0in,2,80,1,10
1348,197775705,1977757050,4823797,1952792,medical,non_mandatory,7.0,14.0,WALK,,,,71,,0out_0in,2,74,1,1
1349,197778389,1977783890,4823863,1952858,eatout,non_mandatory,9.0,20.0,SHARED3FREE,,,,121,,0out_0in,2,74,1,3
1350,197778531,1977785310,4823866,1952861,other,non_mandatory,24.0,20.0,SHARED2FREE,,,,147,,0out_0in,1,66,2,9
1351,197780152,1977801520,4823906,1952901,eatout,non_mandatory,11.0,21.0,WALK,,,,150,,0out_0in,1,68,2,3
1352,198898864,1988988640,4851191,1967890,shopping,non_mandatory,5.0,6.0,WALK,,,,165,,1out_0in,5,72,1,42
1353,198898837,1988988370,4851191,1967890,eatout,non_mandatory,4.0,6.0,WALK,,,,155,,0out_0in,5,72,1,42
1354,198899315,1988993150,4851202,1967896,shopping,non_mandatory,11.0,7.0,WALK_LOC,,,,56,,0out_0in,5,74,1,31
1355,198899310,1988993100,4851202,1967896,medical,non_mandatory,16.0,7.0,WALK_LOC,,,,114,,0out_0in,5,74,1,31
1356,198899307,1988993070,4851202,1967896,other,non_mandatory,18.0,7.0,WALK,,,,149,,0out_0in,5,74,1,31
1357,198903046,1989030460,4851293,1967941,shopping,non_mandatory,1.0,8.0,DRIVEALONEFREE,,,,162,,0out_0in,3,93,2,31
1358,198903041,1989030410,4851293,1967941,medical,non_mandatory,9.0,8.0,WALK,,,,137,,0out_0in,3,93,2,31
1359,198903038,1989030380,4851293,1967941,other,non_mandatory,11.0,8.0,WALK_LOC,,,,113,,0out_0in,3,93,2,31
1360,198908581,1989085810,4851428,1968009,shopping,non_mandatory,5.0,22.0,WALK,,,,137,,0out_0in,5,93,1,42
1361,198908554,1989085540,4851428,1968009,eatout,non_mandatory,12.0,22.0,WALK,,,,59,,0out_0in,5,93,1,42
1362,198908625,1989086250,4851429,1968009,social,non_mandatory,1.0,22.0,WALK,,,,159,,0out_0in,4,64,2,13
1363,198913165,1989131650,4851540,1968065,other,non_mandatory,25.0,25.0,WALK,,,,126,,0out_0in,5,80,1,9
1364,198913206,1989132060,4851541,1968065,other,non_mandatory,13.0,25.0,WALK,,,,72,,0out_0in,5,77,2,52
1365,198913207,1989132070,4851541,1968065,other,non_mandatory,25.0,25.0,DRIVEALONEFREE,,,,99,,1out_0in,5,77,2,52
1366,198913208,1989132080,4851541,1968065,other,non_mandatory,2.0,25.0,WALK,,,,138,,0out_0in,5,77,2,52
1367,199098239,1990982390,4856054,1970322,other,non_mandatory,22.0,20.0,WALK_HVY,,,,150,,0out_0in,5,65,2,9
1368,199098261,1990982610,4856055,1970322,eatout,non_mandatory,12.0,20.0,SHARED3FREE,,,,170,,0out_0in,1,40,1,3
1369,199098712,1990987120,4856066,1970328,eatout,non_mandatory,16.0,21.0,WALK,,,,107,,0out_0in,5,65,2,3
1370,199098780,1990987800,4856067,1970328,shopping,non_mandatory,7.0,21.0,SHARED2FREE,,,,154,,1out_3in,1,40,1,42
1371,199098753,1990987530,4856067,1970328,eatout,non_mandatory,12.0,21.0,DRIVEALONEFREE,,,,145,,0out_0in,1,40,1,42
1372,199099778,1990997780,4856092,1970341,eatout,non_mandatory,5.0,22.0,WALK,,,,77,,0out_0in,1,65,1,46
1373,199099779,1990997790,4856092,1970341,eatout,non_mandatory,4.0,22.0,WALK_LRF,,,,165,,1out_1in,1,65,1,46
1374,199099846,1990998460,4856093,1970341,shopping,non_mandatory,18.0,22.0,SHARED2FREE,,,,128,,0out_0in,4,55,2,42
1375,199099819,1990998190,4856093,1970341,eatout,non_mandatory,21.0,22.0,WALK,,,,182,,0out_0in,4,55,2,42
1376,200152767,2001527670,4881774,1983182,shopping,non_mandatory,5.0,8.0,TAXI,,,,85,,0out_0in,5,78,2,17
1377,200152768,2001527680,4881774,1983182,shopping,non_mandatory,2.0,8.0,TAXI,,,,128,,0out_1in,5,78,2,17
1378,200152808,2001528080,4881775,1983182,shopping,non_mandatory,16.0,8.0,WALK,,,,170,,0out_1in,1,43,2,7
1379,200152931,2001529310,4881778,1983184,shopping,non_mandatory,11.0,12.0,TAXI,,,,169,,1out_0in,5,69,1,7
1380,200152945,2001529450,4881779,1983184,eatout,non_mandatory,12.0,12.0,WALK,,,,45,,0out_0in,1,66,2,3
1381,200154246,2001542460,4881810,1983200,social,non_mandatory,12.0,20.0,TNC_SINGLE,,,,92,,1out_0in,5,69,1,27
1382,200154247,2001542470,4881810,1983200,social,non_mandatory,6.0,20.0,WALK_LOC,,,,162,,0out_1in,5,69,1,27
1383,200154257,2001542570,4881811,1983200,eatout,non_mandatory,8.0,20.0,WALK,,,,113,,0out_0in,1,66,2,3
1385,200158152,2001581520,4881906,1983248,eatout,non_mandatory,11.0,22.0,SHARED3FREE,,,,89,,0out_0in,2,68,1,58
1386,200158220,2001582200,4881907,1983248,shopping,non_mandatory,5.0,22.0,WALK,,,,167,,0out_0in,4,60,2,20
1387,200158212,2001582120,4881907,1983248,other,non_mandatory,18.0,22.0,WALK_LRF,,,,136,,0out_1in,4,60,2,20
1388,200158193,2001581930,4881907,1983248,eatout,non_mandatory,25.0,22.0,TNC_SINGLE,,,,112,,0out_0in,4,60,2,20
1389,200162252,2001622520,4882006,1983298,eatout,non_mandatory,16.0,24.0,WALK,,,,47,,0out_0in,5,76,1,3
1390,200162438,2001624380,4882010,1983300,medical,non_mandatory,9.0,25.0,BIKE,,,,99,,0out_0in,2,73,1,1
1391,201337249,2013372490,4910664,1997089,other,non_mandatory,1.0,9.0,TAXI,,,,88,,0out_1in,5,65,1,9
1392,202035646,2020356460,4927698,2002767,medical,non_mandatory,11.0,20.0,TNC_SINGLE,,,,59,,0out_0in,5,74,1,14
1393,202035647,2020356470,4927698,2002767,medical,non_mandatory,4.0,20.0,WALK,,,,137,,0out_0in,5,74,1,14
1394,202973685,2029736850,4950577,2010076,medical,non_mandatory,6.0,8.0,BIKE,,,,43,,0out_0in,4,44,2,14
1395,202973686,2029736860,4950577,2010076,medical,non_mandatory,1.0,8.0,WALK_LRF,,,,164,,0out_0in,4,44,2,14
1396,202974789,2029747890,4950604,2010083,other,non_mandatory,7.0,8.0,WALK,,,,66,,0out_0in,5,72,2,9
1397,202974874,2029748740,4950606,2010083,medical,non_mandatory,10.0,8.0,TNC_SINGLE,,,,86,,0out_0in,7,12,2,1
1398,206198135,2061981350,5029222,2025165,shopping,non_mandatory,16.0,16.0,WALK,,,,150,,0out_0in,5,70,1,7
1399,206204285,2062042850,5029372,2025189,shopping,non_mandatory,3.0,16.0,WALK_LOC,,,,62,,0out_0in,5,70,1,7
1400,206211042,2062110420,5029537,2025217,other,non_mandatory,11.0,16.0,WALK,,,,94,,0out_0in,4,39,2,9
1401,206211124,2062111240,5029539,2025217,other,non_mandatory,2.0,16.0,WALK_LOC,,,,126,,0out_0in,4,43,2,9
1404,206211206,2062112060,5029541,2025217,other,non_mandatory,7.0,16.0,WALK_LOC,,,,71,,0out_0in,3,19,1,75
1405,206214158,2062141580,5029613,2025228,other,non_mandatory,20.0,16.0,WALK_LRF,,,,172,,0out_0in,2,47,2,9
1406,206222284,2062222840,5029811,2025265,shopping,non_mandatory,19.0,17.0,WALK,,,,115,,0out_0in,8,1,2,7
1407,206222325,2062223250,5029812,2025265,shopping,non_mandatory,11.0,17.0,WALK,,,,58,,0out_0in,2,21,2,35
1408,206222326,2062223260,5029812,2025265,shopping,non_mandatory,4.0,17.0,WALK,,,,124,,0out_0in,2,21,2,35
1409,206222328,2062223280,5029812,2025265,social,non_mandatory,5.0,17.0,SHARED2FREE,,,,140,,2out_0in,2,21,2,35
1410,206222399,2062223990,5029814,2025265,other,non_mandatory,2.0,17.0,WALK_LRF,,,,139,,0out_0in,8,0,2,9
1411,206223350,2062233500,5029837,2025269,shopping,non_mandatory,16.0,17.0,WALK,,,,147,,0out_0in,2,21,2,21
1412,206223353,2062233530,5029837,2025269,social,non_mandatory,4.0,17.0,WALK,,,,164,,0out_0in,2,21,2,21
1414,206504643,2065046430,5036698,2027742,other,non_mandatory,17.0,15.0,WALK,,,,86,,0out_3in,4,40,1,73
1415,206504624,2065046240,5036698,2027742,eatout,non_mandatory,12.0,15.0,WALK,,,,159,,0out_0in,4,40,1,73
1416,206505717,2065057170,5036724,2027768,shopping,non_mandatory,2.0,24.0,WALK,,,,63,,0out_0in,4,25,1,7
1417,207344181,2073441810,5057175,2048219,eatout,non_mandatory,22.0,6.0,WALK,,,,170,,0out_0in,1,40,2,3
1418,207344782,2073447820,5057189,2048233,shopping,non_mandatory,11.0,6.0,WALK_LOC,,,,100,,0out_2in,2,50,1,7
1419,207347196,2073471960,5057248,2048292,medical,non_mandatory,2.0,6.0,WALK_LOC,,,,135,,0out_1in,1,50,1,1
1420,207350276,2073502760,5057323,2048367,shopping,non_mandatory,15.0,7.0,SHARED2FREE,,,,154,,0out_0in,1,30,1,18
1421,207350271,2073502710,5057323,2048367,medical,non_mandatory,9.0,7.0,WALK,,,,169,,0out_0in,1,30,1,18
1422,207350272,2073502720,5057323,2048367,medical,non_mandatory,24.0,7.0,WALK,,,,171,,0out_0in,1,30,1,18
1423,207350891,2073508910,5057338,2048382,shopping,non_mandatory,25.0,7.0,WALK_LOC,,,,184,,0out_0in,1,33,1,54
1424,207350886,2073508860,5057338,2048382,medical,non_mandatory,7.0,7.0,WALK,,,,169,,0out_0in,1,33,1,54
1425,207350864,2073508640,5057338,2048382,eatout,non_mandatory,10.0,7.0,WALK,,,,180,,0out_0in,1,33,1,54
1426,207350894,2073508940,5057338,2048382,social,non_mandatory,6.0,7.0,TNC_SINGLE,,,,170,,0out_0in,1,33,1,54
1427,207351725,2073517250,5057359,2048403,eatout,non_mandatory,7.0,7.0,TNC_SINGLE,,,,171,,0out_0in,1,32,1,3
1428,207352408,2073524080,5057375,2048419,shopping,non_mandatory,21.0,7.0,TNC_SINGLE,,,,174,,0out_0in,2,50,1,7
1429,207354204,2073542040,5057419,2048463,other,non_mandatory,10.0,7.0,WALK,,,,102,,0out_0in,1,54,2,9
1430,207354458,2073544580,5057425,2048469,shopping,non_mandatory,19.0,7.0,SHARED3FREE,,,,113,,0out_0in,2,50,1,7
1431,207356459,2073564590,5057474,2048518,other,non_mandatory,17.0,7.0,WALK_LOC,,,,149,,0out_0in,1,47,1,9
1432,207359206,2073592060,5057541,2048585,other,non_mandatory,4.0,7.0,WALK,,,,183,,0out_0in,1,35,1,9
1433,207364577,2073645770,5057672,2048716,other,non_mandatory,1.0,11.0,WALK_LRF,,,,147,,0out_0in,1,33,2,47
1434,207364588,2073645880,5057672,2048716,social,non_mandatory,10.0,11.0,TAXI,,,,135,,0out_0in,1,33,2,47
1435,207365274,2073652740,5057689,2048733,other,non_mandatory,10.0,11.0,WALK_LOC,,,,136,,0out_1in,2,50,1,9
1437,207365296,2073652960,5057690,2048734,eatout,non_mandatory,6.0,11.0,DRIVEALONEFREE,,,,154,,0out_0in,1,35,1,58
1438,207367291,2073672910,5057738,2048782,shopping,non_mandatory,16.0,11.0,DRIVEALONEFREE,,,,180,,0out_3in,1,47,1,7
1439,207368562,2073685620,5057769,2048813,shopping,non_mandatory,16.0,11.0,TAXI,,,,71,,0out_0in,1,25,1,7
1440,207370481,2073704810,5057816,2048860,other,non_mandatory,8.0,11.0,WALK,,,,1,,0out_0in,1,32,2,30
1441,207370462,2073704620,5057816,2048860,eatout,non_mandatory,2.0,11.0,WALK,,,,54,,0out_0in,1,32,2,30
1443,207374712,2073747120,5057919,2048963,shopping,non_mandatory,11.0,14.0,WALK,,,,57,,0out_0in,2,50,1,71
1444,207374713,2073747130,5057919,2048963,shopping,non_mandatory,10.0,14.0,WALK,,,,146,,0out_0in,2,50,1,71
1445,207374704,2073747040,5057919,2048963,other,non_mandatory,15.0,14.0,WALK,,,,115,,0out_0in,2,50,1,71
1446,207374685,2073746850,5057919,2048963,eatout,non_mandatory,5.0,14.0,WALK,,,,170,,0out_0in,2,50,1,71
1447,207375286,2073752860,5057933,2048977,shopping,non_mandatory,8.0,14.0,WALK_LOC,,,,165,,0out_0in,1,32,1,7
1448,207384134,2073841340,5058149,2049193,other,non_mandatory,22.0,17.0,WALK,,,,172,,0out_0in,1,40,1,9
1449,207391842,2073918420,5058337,2049381,other,non_mandatory,7.0,18.0,DRIVEALONEFREE,,,,184,,0out_0in,1,37,2,9
1450,207397481,2073974810,5058475,2049519,eatout,non_mandatory,11.0,20.0,WALK,,,,99,,0out_0in,1,33,1,3
1451,207398692,2073986920,5058504,2049548,medical,non_mandatory,5.0,20.0,WALK_LRF,,,,72,,0out_0in,1,46,2,25
1452,207398670,2073986700,5058504,2049548,eatout,non_mandatory,5.0,20.0,WALK,,,,129,,0out_0in,1,46,2,25
1453,207406733,2074067330,5058700,2049744,shopping,non_mandatory,21.0,24.0,DRIVEALONEFREE,,,,169,,0out_1in,1,37,1,7
1454,210687876,2106878760,5138728,2098510,medical,non_mandatory,7.0,5.0,WALK,,,,171,,0out_0in,1,42,1,10
1455,210687873,2106878730,5138728,2098510,other,non_mandatory,17.0,5.0,WALK_LRF,,,,186,,0out_0in,1,42,1,10
1456,210687922,2106879220,5138729,2098510,shopping,non_mandatory,11.0,5.0,TNC_SINGLE,,,,107,,1out_3in,4,36,2,37
1457,210687914,2106879140,5138729,2098510,other,non_mandatory,9.0,5.0,WALK,,,,39,,0out_0in,4,36,2,37
1458,210687925,2106879250,5138729,2098510,social,non_mandatory,5.0,5.0,WALK,,,,99,,0out_0in,4,36,2,37
1459,210697352,2106973520,5138959,2098625,shopping,non_mandatory,5.0,9.0,BIKE,,,,148,,0out_0in,4,47,1,7
1460,210700714,2107007140,5139041,2098666,shopping,non_mandatory,11.0,9.0,TNC_SINGLE,,,,127,,0out_0in,4,27,2,7
1461,210704068,2107040680,5139123,2098707,other,non_mandatory,11.0,9.0,WALK,,,,115,,0out_0in,4,29,1,9
1462,210722608,2107226080,5139575,2098933,shopping,non_mandatory,24.0,21.0,WALK,,,,114,,0out_1in,4,47,1,7
1463,220852183,2208521830,5386638,2222465,other,non_mandatory,7.0,6.0,WALK,,,,138,,0out_0in,1,59,1,30
1464,220852164,2208521640,5386638,2222465,eatout,non_mandatory,4.0,6.0,WALK,,,,85,,0out_0in,1,59,1,30
1465,220852232,2208522320,5386639,2222465,shopping,non_mandatory,19.0,6.0,TNC_SINGLE,,,,139,,0out_0in,2,68,2,31
1466,220852227,2208522270,5386639,2222465,medical,non_mandatory,9.0,6.0,TNC_SINGLE,,,,100,,0out_0in,2,68,2,31
1467,220852224,2208522240,5386639,2222465,other,non_mandatory,12.0,6.0,WALK,,,,71,,0out_0in,2,68,2,31
1468,220859115,2208591150,5386807,2222549,medical,non_mandatory,3.0,7.0,WALK_LOC,,,,108,,0out_0in,3,20,1,10
1469,220859112,2208591120,5386807,2222549,other,non_mandatory,12.0,7.0,WALK,,,,57,,0out_0in,3,20,1,10
1470,220860181,2208601810,5386833,2222562,medical,non_mandatory,5.0,7.0,WALK_LOC,,,,124,,0out_0in,1,36,2,25
1471,220860159,2208601590,5386833,2222562,eatout,non_mandatory,2.0,7.0,WALK,,,,87,,0out_0in,1,36,2,25
1472,220862933,2208629330,5386900,2222596,shopping,non_mandatory,6.0,7.0,BIKE,,,,86,,0out_0in,2,43,1,42
1473,220862906,2208629060,5386900,2222596,eatout,non_mandatory,5.0,7.0,WALK,,,,119,,0out_0in,2,43,1,42
1474,220863502,2208635020,5386914,2222603,medical,non_mandatory,7.0,7.0,WALK,,,,89,,0out_0in,1,30,2,36
1475,220863499,2208634990,5386914,2222603,other,non_mandatory,11.0,7.0,WALK,,,,150,,0out_0in,1,30,2,36
1476,220863500,2208635000,5386914,2222603,other,non_mandatory,22.0,7.0,WALK_LRF,,,,184,,0out_1in,1,30,2,36
1477,220863480,2208634800,5386914,2222603,eatout,non_mandatory,8.0,7.0,WALK,,,,181,,0out_0in,1,30,2,36
